Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
50,6,0.99993265,0.050980392156862744,13,0.52366686,5,0.99609375,0.23529411764705843,31,0.5,8,0.8989235718900043,0.00392156862745098,1,0.8989235718900043,8
51,3,1.0,0.06274509803921569,16,0.5631827,5,0.99609375,0.26666666666666616,48,0.52734375,5,0.7105739603640749,0.00392156862745098,1,0.7105739603640749,8
52,5,0.9999994,0.06274509803921569,15,0.4330644,8,0.99609375,0.29019607843137196,6,0.58203125,3,0.600017769672767,0.00392156862745098,1,0.600017769672767,8
53,5,0.999997,0.06274509803921569,17,0.5236679,3,0.99609375,0.24313725490196036,19,0.453125,8,0.5362733901208745,0.00392156862745098,1,0.5362733901208745,8
54,6,0.999997,0.050980392156862744,12,0.5287034,2,0.99609375,0.29411764705882293,1,0.42578125,2,0.5830981184800467,0.00392156862745098,1,0.5830981184800467,3
55,0,0.99999774,0.058823529411764705,24,0.5897518,9,0.99609375,0.2627450980392152,12,0.5703125,8,0.7128023278492245,0.00392156862745098,1,0.7128023278492245,8
56,4,0.9999999,0.050980392156862744,19,0.54587364,8,0.99609375,0.25490196078431326,1,0.53125,8,0.5006462443172888,0.00392156862745098,1,0.5006462443172888,8
57,1,0.99999917,0.03529411764705882,22,0.61011446,7,0.99609375,0.14117647058823524,1,0.34375,8,0.8078427839653796,0.00392156862745098,1,0.8078427839653796,8
58,9,0.9999907,0.03137254901960784,23,0.5043316,4,0.99609375,0.2745098039215681,5,0.80078125,8,0.5193027776706542,0.00392156862745098,1,0.5193027776706542,8
59,5,0.99544513,0.0196078431372549,2,0.5084414,3,0.98828125,0.15294117647058814,42,0.4609375,3,0.5005597062379008,0.00392156862745098,1,0.5005597062379008,3
60,7,0.97524583,0.01568627450980392,1,0.5321114,5,0.99609375,0.25490196078431326,1,0.4140625,5,0.7934137727608529,0.00392156862745098,1,0.7934137727608529,8
61,8,0.9999398,0.027450980392156862,14,0.51060045,2,0.88671875,0.11764705882352941,17,0.47265625,3,0.5010228953000876,0.0196078431372549,22,0.5010228953000876,3
63,3,0.9999999,0.050980392156862744,21,0.5810239,8,0.99609375,0.21176470588235263,49,0.546875,5,0.8446210966975143,0.00392156862745098,1,0.8446210966975143,8
64,7,1.0,0.058823529411764705,9,0.52909094,8,0.99609375,0.30588235294117583,11,0.5546875,8,0.5501244911135371,0.00392156862745098,1,0.5501244911135371,8
65,4,0.99997985,0.03529411764705882,8,0.60816616,3,0.890625,0.0784313725490196,1,0.40234375,9,0.8192818792621706,0.00392156862745098,1,0.8192818792621706,8
66,6,0.99999845,0.043137254901960784,4,0.49632046,9,0.99609375,0.2392156862745094,1,0.41796875,3,0.7981832309578826,0.00392156862745098,1,0.7981832309578826,8
67,4,0.9999924,0.0392156862745098,29,0.5051836,9,0.99609375,0.2039215686274507,43,0.57421875,9,0.8660109030386013,0.00392156862745098,1,0.8660109030386013,8
68,3,1.0,0.07450980392156863,43,0.5391954,8,0.99609375,0.3294117647058816,1,0.5546875,8,0.8790561619387305,0.00392156862745098,1,0.8790561619387305,8
69,0,1.0,0.06274509803921569,9,0.5295804,9,0.9765625,0.2980392156862739,11,0.5703125,3,0.43008687160942094,0.00392156862745098,1,0.43008687160942094,3
70,7,0.9999527,0.0392156862745098,6,0.5705426,5,0.99609375,0.19999999999999973,1,0.5078125,5,0.7350032471780931,0.00392156862745098,1,0.7350032471780931,8
71,0,0.99999917,0.050980392156862744,11,0.6180404,9,0.99609375,0.3882352941176461,1,0.36328125,8,0.5525002562376327,0.00392156862745098,1,0.5525002562376327,2
72,2,0.9999995,0.06666666666666667,23,0.540719,3,0.9921875,0.21176470588235263,7,0.51953125,5,0.45127976819466387,0.00392156862745098,1,0.45127976819466387,8
73,9,0.9916021,0.0196078431372549,3,0.6049882,7,0.98828125,0.15294117647058814,1,0.421875,8,0.9139271720820948,0.00392156862745098,1,0.9139271720820948,8
74,1,0.99999976,0.054901960784313725,20,0.5975265,7,0.99609375,0.2156862745098036,1,0.54296875,8,0.7804743679359428,0.00392156862745098,1,0.7804743679359428,8
75,7,1.0,0.0784313725490196,36,0.47314852,5,0.99609375,0.27843137254901906,15,0.48046875,3,0.5658009559460699,0.00392156862745098,1,0.5658009559460699,8
76,3,1.0,0.07058823529411765,14,0.61829644,5,0.99609375,0.30196078431372486,39,0.640625,8,0.8799285348119231,0.00392156862745098,1,0.8799285348119231,8
77,2,0.99998915,0.050980392156862744,6,0.6553212,5,0.98046875,0.21960784313725457,1,0.4453125,8,0.5645804434179003,0.00392156862745098,1,0.5645804434179003,8
78,9,0.99964356,0.023529411764705882,12,0.5077194,4,0.9609375,0.08235294117647059,31,0.62109375,8,0.854344563420892,0.00392156862745098,1,0.854344563420892,8
79,7,0.9999865,0.050980392156862744,9,0.52103394,8,0.99609375,0.2156862745098036,1,0.515625,8,0.8539799206071684,0.00392156862745098,1,0.8539799206071684,8
80,7,0.99980706,0.03137254901960784,12,0.5079287,5,0.99609375,0.17647058823529393,1,0.5234375,8,0.708855291934774,0.00392156862745098,1,0.708855291934774,8
81,6,0.9997279,0.043137254901960784,12,0.5145535,2,0.9921875,0.19607843137254877,1,0.46875,2,0.7790017189074059,0.00392156862745098,1,0.7790017189074059,8
82,2,1.0,0.08627450980392157,22,0.62366873,5,0.99609375,0.45490196078431255,36,0.8515625,8,0.8309157488964244,0.00392156862745098,1,0.8309157488964244,8
83,7,0.9989806,0.03529411764705882,8,0.5063591,5,0.99609375,0.16470588235294104,1,0.44140625,8,0.7824341479738471,0.00392156862745098,1,0.7824341479738471,8
84,8,1.0,0.07058823529411765,10,0.58074653,3,0.99609375,0.4392156862745087,47,0.52734375,3,0.5544878442538126,0.01568627450980392,29,0.5544878442538126,3
85,4,0.99999976,0.043137254901960784,35,0.5148858,7,0.99609375,0.27058823529411713,1,0.52734375,8,0.6827139076707448,0.00392156862745098,1,0.6827139076707448,8
86,7,0.9999901,0.050980392156862744,11,0.5017394,5,0.99609375,0.1921568627450978,1,0.46875,8,0.8989887307520394,0.00392156862745098,1,0.8989887307520394,8
87,3,0.99999857,0.043137254901960784,16,0.52674526,5,0.99609375,0.31372549019607776,9,0.625,8,0.8151182409378053,0.00392156862745098,1,0.8151182409378053,8
88,6,0.99999774,0.050980392156862744,24,0.5299684,2,0.99609375,0.22352941176470553,35,0.44921875,2,0.7876591851626106,0.00392156862745098,1,0.7876591851626106,8
89,1,0.999998,0.043137254901960784,21,0.5287345,6,0.99609375,0.17254901960784297,1,0.5078125,8,0.6918796471614166,0.00392156862745098,1,0.6918796471614166,8
90,3,1.0,0.0784313725490196,23,0.53310204,5,0.99609375,0.23137254901960747,34,0.69140625,8,0.800453159947362,0.00392156862745098,1,0.800453159947362,8
91,6,0.9998072,0.0392156862745098,29,0.5059751,2,0.99609375,0.2274509803921565,47,0.49609375,3,0.6492433430146236,0.00392156862745098,1,0.6492433430146236,8
92,9,0.77810675,0.00784313725490196,1,0.67935526,4,0.59765625,0.00784313725490196,33,0.484375,4,0.5958687117330687,0.00392156862745098,1,0.5958687117330687,8
93,3,0.99999344,0.047058823529411764,4,0.5607043,5,0.99609375,0.2745098039215681,1,0.4921875,8,0.8272631144065332,0.00392156862745098,1,0.8272631144065332,8
94,1,0.9999156,0.043137254901960784,13,0.5527688,7,0.99609375,0.2039215686274507,5,0.4609375,8,0.8589466168789215,0.00392156862745098,1,0.8589466168789215,8
95,4,0.9999988,0.03137254901960784,3,0.57581824,7,0.99609375,0.1921568627450978,9,0.42578125,8,0.7238295448052017,0.00392156862745098,1,0.7238295448052017,8
96,1,0.999995,0.043137254901960784,11,0.49951595,7,0.99609375,0.18823529411764683,1,0.5234375,8,0.4432778541503893,0.00392156862745098,1,0.4432778541503893,8
97,7,1.0,0.058823529411764705,15,0.6353995,3,0.99609375,0.2392156862745094,7,0.5,8,0.8461206013295405,0.00392156862745098,1,0.8461206013295405,8
98,6,0.98634076,0.0392156862745098,6,0.5258286,2,0.81640625,0.09019607843137255,13,0.5,2,0.5983858889275349,0.00392156862745098,1,0.5983858889275349,3
99,9,1.0,0.054901960784313725,12,0.52299124,4,0.99609375,0.3215686274509797,8,0.6015625,8,0.6332644740466531,0.00392156862745098,1,0.6332644740466531,8
100,6,0.999997,0.047058823529411764,42,0.49898884,2,0.99609375,0.1450980392156862,13,0.41015625,3,0.5005080742881961,0.00392156862745098,1,0.5005080742881961,8
101,0,0.9999995,0.06274509803921569,20,0.50557494,9,0.99609375,0.2392156862745094,3,0.42578125,3,0.82139415409283,0.00392156862745098,1,0.82139415409283,8
102,5,0.9998871,0.043137254901960784,27,0.5120732,2,0.99609375,0.23529411764705843,4,0.49609375,3,0.7513156394516877,0.00392156862745098,1,0.7513156394516877,8
103,4,1.0,0.08235294117647059,11,0.5737468,2,0.99609375,0.3450980392156855,37,0.44140625,2,0.919339166864706,0.00392156862745098,1,0.919339166864706,8
104,9,0.99972445,0.047058823529411764,5,0.50577563,4,0.6953125,0.058823529411764705,25,0.484375,7,0.8294835739744024,0.00392156862745098,1,0.8294835739744024,8
105,9,0.99999917,0.058823529411764705,12,0.5842737,3,0.99609375,0.14901960784313717,3,0.5,8,0.6774072067458674,0.00392156862745098,1,0.6774072067458674,8
106,2,0.99999785,0.0784313725490196,32,0.9913015,3,0.99609375,0.31372549019607776,1,0.4296875,8,0.5733430598424291,0.00392156862745098,1,0.5733430598424291,8
107,1,0.999977,0.03529411764705882,7,0.4907699,8,0.99609375,0.19999999999999973,3,0.35546875,8,0.7503887600308898,0.00392156862745098,1,0.7503887600308898,8
108,9,0.9998709,0.0392156862745098,11,0.5144465,4,0.96875,0.1333333333333333,20,0.5,4,0.5537613438885385,0.00392156862745098,1,0.5537613438885385,8
109,4,0.9999999,0.054901960784313725,9,0.687582,8,0.99609375,0.2274509803921565,1,0.56640625,8,0.6182322212413399,0.00392156862745098,1,0.6182322212413399,8
110,8,0.99999666,0.0392156862745098,5,0.5027075,2,0.99609375,0.38431372549019516,4,0.58203125,2,0.49766773162294176,0.023529411764705882,17,0.49766773162294176,3
111,7,0.9924798,0.03529411764705882,6,0.5411648,1,0.99609375,0.1450980392156862,14,0.46875,2,0.4515689703176077,0.00392156862745098,1,0.4515689703176077,8
112,3,1.0,0.08627450980392157,33,0.52982557,5,0.99609375,0.2745098039215681,32,0.7578125,8,0.914654829469666,0.00392156862745098,1,0.914654829469666,8
113,9,0.9999999,0.047058823529411764,11,0.53654665,3,0.99609375,0.16078431372549007,27,0.5859375,8,0.6512875055135234,0.00392156862745098,1,0.6512875055135234,8
114,7,0.9999995,0.043137254901960784,5,0.5809463,3,0.99609375,0.1450980392156862,1,0.5,2,0.6471113579073989,0.00392156862745098,1,0.6471113579073989,8
115,4,0.9960295,0.01568627450980392,4,0.5243794,9,0.9609375,0.12156862745098039,31,0.5234375,9,0.7553590447298351,0.00392156862745098,1,0.7553590447298351,8
116,4,0.999998,0.050980392156862744,21,0.50514674,9,0.99609375,0.12941176470588234,46,0.5,8,0.8745176355401224,0.00392156862745098,1,0.8745176355401224,8
117,4,0.99997234,0.0392156862745098,7,0.56904835,7,0.99609375,0.3176470588235287,27,0.70703125,8,0.6786096805468896,0.00392156862745098,1,0.6786096805468896,8
118,9,0.99948525,0.027450980392156862,11,0.49883887,4,0.99609375,0.12549019607843137,10,0.55078125,8,0.4816101092500722,0.00392156862745098,1,0.4816101092500722,8
119,2,0.99999976,0.043137254901960784,35,0.54530907,3,0.99609375,0.32549019607843066,18,0.51953125,8,0.48066100354133023,0.00392156862745098,1,0.48066100354133023,8
120,5,0.9661065,0.0196078431372549,9,0.5013948,2,0.9921875,0.2509803921568623,31,0.51171875,3,0.6085288537354527,0.00392156862745098,1,0.6085288537354527,8
121,4,0.99996936,0.043137254901960784,29,0.50413954,8,0.99609375,0.15294117647058814,1,0.51171875,8,0.7364057911638779,0.00392156862745098,1,0.7364057911638779,8
122,7,0.9545049,0.01568627450980392,14,0.38264114,3,0.99609375,0.14117647058823524,1,0.390625,5,0.8808984696943741,0.00392156862745098,1,0.8808984696943741,8
123,6,0.9999994,0.050980392156862744,35,0.65201634,8,0.99609375,0.2392156862745094,20,0.296875,5,0.7531947240040114,0.00392156862745098,1,0.7531947240040114,8
124,7,0.99986804,0.043137254901960784,21,0.563944,4,0.98828125,0.16078431372549007,1,0.5,4,0.46481444443992725,0.00392156862745098,1,0.46481444443992725,3
125,9,0.99709105,0.0196078431372549,5,0.533195,4,0.9609375,0.10196078431372549,15,0.5,4,0.9041721675665533,0.00392156862745098,1,0.9041721675665533,8
126,0,1.0,0.06666666666666667,7,0.7220721,9,0.98828125,0.3647058823529403,45,0.3125,3,0.6410470429551103,0.00392156862745098,1,0.6410470429551103,8
127,5,0.9999908,0.050980392156862744,8,0.51120836,2,0.99609375,0.30196078431372486,22,0.515625,3,0.709447832992534,0.00392156862745098,1,0.709447832992534,8
128,8,1.0,0.08235294117647059,33,0.5064131,3,0.99609375,0.24313725490196036,26,0.80078125,3,0.6245904362875259,0.01568627450980392,6,0.6245904362875259,3
129,5,0.99999976,0.06666666666666667,16,0.5240981,3,0.99609375,0.3098039215686268,1,0.41015625,8,0.6606041322534307,0.00392156862745098,1,0.6606041322534307,8
130,6,0.99977463,0.043137254901960784,19,0.5490514,5,0.99609375,0.2980392156862739,1,0.42578125,2,0.5341940762012733,0.00392156862745098,1,0.5341940762012733,8
131,6,0.99975914,0.03529411764705882,8,0.5460096,5,0.99609375,0.26666666666666616,1,0.33203125,3,0.6020068749587519,0.00392156862745098,1,0.6020068749587519,8
132,5,0.70149404,0.00392156862745098,1,0.52206105,2,0.9921875,0.19999999999999973,1,0.49609375,2,0.7902330954417417,0.00392156862745098,1,0.7902330954417417,3
133,7,0.99998415,0.027450980392156862,4,0.6056759,3,0.99609375,0.1921568627450978,1,0.421875,8,0.8743371063215346,0.00392156862745098,1,0.8743371063215346,8
134,8,1.0,0.06666666666666667,19,0.5363024,3,0.99609375,0.36078431372548936,4,0.61328125,3,0.6404800238413744,0.00784313725490196,2,0.6404800238413744,3
135,1,0.9999982,0.043137254901960784,8,0.54581285,7,0.99609375,0.22352941176470553,37,0.52734375,8,0.8459479364403538,0.00392156862745098,1,0.8459479364403538,8
136,0,0.99968255,0.0392156862745098,13,0.59695673,9,0.99609375,0.2274509803921565,1,0.46875,2,0.7053891771293563,0.00392156862745098,1,0.7053891771293563,8
137,1,0.99999094,0.047058823529411764,10,0.4966911,4,0.99609375,0.21176470588235263,1,0.4375,8,0.4563300437271562,0.00392156862745098,1,0.4563300437271562,8
138,6,1.0,0.047058823529411764,23,0.5691447,4,0.99609375,0.29411764705882293,39,0.43359375,8,0.7085703761147597,0.00392156862745098,1,0.7085703761147597,8
139,4,0.99999905,0.06274509803921569,12,0.49413088,8,0.99609375,0.1568627450980391,1,0.5078125,8,0.8188669579590624,0.00392156862745098,1,0.8188669579590624,8
140,6,0.9999771,0.054901960784313725,12,0.5720048,2,0.99609375,0.19999999999999973,1,0.375,3,0.6612892140025638,0.00392156862745098,1,0.6612892140025638,8
141,7,0.99686396,0.0196078431372549,2,0.64788646,5,0.99609375,0.1803921568627449,16,0.546875,5,0.8711345641970073,0.00392156862745098,1,0.8711345641970073,8
142,3,1.0,0.06274509803921569,11,0.53970915,8,0.99609375,0.21176470588235263,16,0.53515625,8,0.44894928939149475,0.00392156862745098,1,0.44894928939149475,8
143,1,1.0,0.043137254901960784,6,0.5648624,7,0.99609375,0.19607843137254877,1,0.515625,8,0.8515784609142814,0.00392156862745098,1,0.8515784609142814,8
144,7,0.9999989,0.054901960784313725,28,0.6465288,2,0.99609375,0.21960784313725457,1,0.33984375,8,0.8048247578761265,0.00392156862745098,1,0.8048247578761265,8
145,1,0.99998856,0.043137254901960784,12,0.5602386,7,0.99609375,0.19607843137254877,19,0.55078125,8,0.8722012197732736,0.00392156862745098,1,0.8722012197732736,8
146,8,0.9999999,0.07058823529411765,29,0.64692444,3,0.99609375,0.5019607843137242,3,0.5859375,3,0.5561536113573348,0.050980392156862744,42,0.5561536113573348,3
147,2,1.0,0.09411764705882353,35,0.6182993,5,0.99609375,0.4274509803921558,11,0.86328125,8,0.5962947733614796,0.00392156862745098,1,0.5962947733614796,8
148,0,0.9999925,0.050980392156862744,43,0.5348356,9,0.99609375,0.30196078431372486,13,0.53515625,8,0.848884885114434,0.00392156862745098,1,0.848884885114434,8
149,2,0.99818254,0.0196078431372549,1,0.5391978,3,0.8828125,0.14117647058823524,41,0.4765625,8,0.6770870517851504,0.00392156862745098,1,0.6770870517851504,8
150,9,0.9999906,0.054901960784313725,11,0.5457141,4,0.99609375,0.18431372549019587,26,0.48046875,8,0.7992599541130401,0.00392156862745098,1,0.7992599541130401,8
151,9,0.98339164,0.023529411764705882,2,0.5972587,3,0.9296875,0.24313725490196036,1,0.51171875,8,0.5879559393050349,0.00392156862745098,1,0.5879559393050349,8
152,5,0.9999987,0.054901960784313725,39,0.5560431,8,0.99609375,0.2274509803921565,1,0.46484375,3,0.7062072024872843,0.00392156862745098,1,0.7062072024872843,8
153,5,0.9999671,0.050980392156862744,10,0.532982,2,0.99609375,0.20784313725490167,1,0.484375,3,0.7578651991992262,0.00392156862745098,1,0.7578651991992262,8
154,1,0.99999905,0.0392156862745098,18,0.5270661,7,0.99609375,0.19607843137254877,22,0.49609375,8,0.7522557345370952,0.00392156862745098,1,0.7522557345370952,8
155,5,0.9999907,0.0392156862745098,38,0.5329626,3,0.99609375,0.3529411764705874,1,0.4453125,8,0.4848990364021986,0.00392156862745098,1,0.4848990364021986,3
156,6,0.9999815,0.047058823529411764,12,0.5924151,2,0.99609375,0.14901960784313717,32,0.49609375,3,0.692814347269665,0.00392156862745098,1,0.692814347269665,3
157,0,0.9948243,0.027450980392156862,4,0.46918797,9,0.99609375,0.2627450980392152,1,0.43359375,2,0.7276962767929193,0.00392156862745098,1,0.7276962767929193,8
158,3,0.99992096,0.03137254901960784,5,0.50273603,5,0.74609375,0.07450980392156863,10,0.3359375,5,0.7343219510789726,0.00392156862745098,1,0.7343219510789726,8
159,4,0.99957913,0.027450980392156862,9,0.5488382,7,0.99609375,0.18431372549019587,1,0.41015625,8,0.4779796374907276,0.00392156862745098,1,0.4779796374907276,8
161,6,0.999998,0.054901960784313725,20,0.5039155,9,0.99609375,0.28235294117647003,4,0.4140625,2,0.45094520423329215,0.00392156862745098,1,0.45094520423329215,8
163,4,1.0,0.06274509803921569,21,0.6094263,7,0.99609375,0.3098039215686268,26,0.5859375,8,0.6858928130397108,0.00392156862745098,1,0.6858928130397108,8
164,6,0.9999974,0.043137254901960784,30,0.516796,2,0.96875,0.12156862745098039,14,0.48046875,4,0.6130632858506915,0.00392156862745098,1,0.6130632858506915,8
166,4,0.9999994,0.03529411764705882,5,0.6552421,8,0.99609375,0.2039215686274507,1,0.47265625,8,0.6820014643078444,0.00392156862745098,1,0.6820014643078444,8
167,5,0.99665016,0.023529411764705882,5,0.48552975,3,0.94921875,0.1568627450980391,1,0.421875,3,0.8678425225838502,0.00392156862745098,1,0.8678425225838502,8
