Image,h5_fooled,nit_h5,h5_wprediction,h5_to_tflite,h5_to_tflite_wprediction,h5_to_axc,h5_to_axc_wprediction,tflite_fooled,nit_tflite,tflite_wprediction,tflite_to_axc,tflite_to_axc_wprediction,axc_fooled,nit_axc,axc_wprediction,axc_to_h5_back
69,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
70,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
71,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
72,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
73,True,6,0.79634583,False,0,False,0,False,1,0,False,0,False,1,0,False
74,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
75,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
76,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
77,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
78,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
79,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
80,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
81,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
82,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
83,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
84,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
85,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
86,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
87,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
88,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
89,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
90,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
91,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
92,True,1,0.99947387,True,0.953125,True,0.8837560092762078,True,1,0.79296875,True,0.6809643394489303,True,1,0.6809643394489303,True
93,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
94,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
95,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
96,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
97,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
98,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.6788161395311356,False
99,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
100,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
101,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
102,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
103,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
104,False,1,0,False,0,False,0,True,6,0.703125,True,0.561504823150782,True,97,0.561504823150782,False
105,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
106,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
107,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
108,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
109,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
110,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
111,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
112,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
113,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
114,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
115,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
116,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
117,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
118,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
119,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
120,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
121,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
122,True,1,0.8063209,False,0,False,0,False,1,0,False,0,False,1,0,False
123,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
124,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
125,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
126,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
127,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
128,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
129,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
130,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
131,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
132,True,1,0.88697064,False,0,False,0,False,1,0,False,0,False,1,0,False
133,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
134,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
135,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
136,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
137,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
138,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
139,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
140,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
141,True,1,0.8729975,False,0,False,0,False,1,0,False,0,False,1,0,False
142,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
143,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
144,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
145,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
146,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
147,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
148,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
149,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
150,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
151,True,1,0.7119831,False,0,False,0,False,1,0,False,0,False,1,0,False
152,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
153,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
154,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
155,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
156,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
157,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
158,False,1,0,False,0,False,0,True,96,0.73828125,True,0.4759352598018602,True,97,0.4759352598018602,False
159,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
161,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
163,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
164,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
166,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
167,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
168,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
169,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
170,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
171,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
172,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
173,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
174,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
175,True,1,0.8826944,False,0,False,0,False,1,0,False,0,False,1,0,False
176,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
177,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
178,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
179,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
180,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
181,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
182,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
183,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
184,True,1,0.7944361,False,0,False,0,False,1,0,False,0,False,1,0,False
185,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
186,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
187,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
189,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
190,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
191,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
192,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
194,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
195,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
196,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
197,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
198,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
199,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
200,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
201,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
202,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
203,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
204,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
205,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
206,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
207,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
208,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
209,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
210,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
211,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
212,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
213,False,1,0,False,0,False,0,False,1,0,False,0,True,97,0.4391492188866911,False
214,False,1,0,False,0,False,0,True,1,0.81640625,False,0,False,1,0,False
215,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
216,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
217,True,1,0.74651355,False,0,False,0,False,1,0,False,0,False,1,0,False
218,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
219,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
220,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
221,True,1,0.7612323,False,0,False,0,True,8,0.734375,True,0.5652750313435293,True,97,0.5652750313435293,True
222,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
223,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
224,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
225,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
226,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
227,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
228,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
229,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
230,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
231,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
233,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
234,True,1,0.97027045,False,0,False,0,False,1,0,False,0,False,1,0,False
235,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
236,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
237,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
238,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
239,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
240,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
242,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
243,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
244,True,3,0.73522407,False,0,False,0,False,1,0,False,0,False,1,0,False
245,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
246,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
248,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
249,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
250,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
251,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
252,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
253,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
254,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
255,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
256,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
257,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
258,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
260,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
261,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
262,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
263,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
264,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
265,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
266,True,41,0.84177047,False,0,False,0,False,1,0,False,0,False,97,0,False
267,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
268,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
269,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
270,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
271,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
272,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
273,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
274,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
275,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
276,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
277,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
278,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
279,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
280,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
281,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
282,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
283,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
284,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
285,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
286,True,15,0.8341959,False,0,False,0,True,61,0.73828125,True,0.6073320512857326,True,51,0.6073320512857326,False
287,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
288,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
289,False,1,0,False,0,False,0,True,42,0.703125,True,0.6850633196932187,True,55,0.6850633196932187,False
290,False,1,0,False,0,False,0,True,65,0.7421875,True,0.7030176109085874,True,23,0.7030176109085874,False
291,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
292,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
293,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
294,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
295,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
296,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
297,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
298,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
299,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
300,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
301,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
302,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
303,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
304,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
305,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
306,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
307,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
308,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
309,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
310,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
311,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
312,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
313,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
314,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
315,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
316,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
317,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
318,False,1,0,False,0,False,0,True,21,0.70703125,True,0.49428603174732033,True,97,0.49428603174732033,False
319,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
320,True,1,0.9778446,False,0,True,0.4342998963879037,False,1,0,False,0,True,53,0.4342998963879037,True
321,True,14,0.78990793,False,0,False,0,True,1,0.71875,True,0.5541519448521982,True,9,0.5541519448521982,False
322,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
323,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
325,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
326,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
327,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
328,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
329,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
330,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
331,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
332,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
334,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
335,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
336,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
337,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
342,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
343,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
344,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
345,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
346,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
347,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
348,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
349,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
350,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
351,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
352,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
353,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
354,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
355,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
356,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
357,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
358,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
360,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
361,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
362,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
363,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
364,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
365,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
366,True,1,0.8692532,False,0,False,0,False,1,0,False,0,False,1,0,False
367,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
368,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
369,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
370,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
371,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
372,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
373,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
374,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
375,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
376,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
377,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
378,True,1,0.8479968,False,0,False,0,False,1,0,False,0,False,1,0,False
379,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
380,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
382,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
383,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
384,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
385,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
386,True,1,0.7431129,False,0,False,0,False,1,0,False,0,False,1,0,False
387,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
388,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
389,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
390,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
392,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
393,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
394,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
395,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
396,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
397,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
398,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
399,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
400,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
401,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
402,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
403,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
404,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
405,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
406,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
407,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
408,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
409,True,1,0.8458365,False,0,False,0,False,1,0,False,0,False,1,0,False
410,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
411,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
412,True,1,0.8349535,False,0,False,0,True,2,0.76171875,True,0.49346767607293635,True,8,0.49346767607293635,True
413,False,1,0,False,0,False,0,False,1,0,False,0,False,1,0,False
